198;vehicle.car; (-18.121470714287696, 1.7885550943151287, 39.34838088185849) ;(2.057, 5.102, 1.785); (0.6875032769785464, 0.6741673833850103, 0.1832776986715629, -0.1981082241938089);24;4
198;vehicle.car; (0.44095371466032124, 0.8011728840819096, 15.433233345401263) ;(2.021, 4.977, 1.697); (0.5176621950635616, 0.4981312857263333, -0.48985467011264233, 0.49389622002141254);18;4
199;human.pedestrian.adult; (-10.588952217330283, 1.3956104545233703, 31.511242654160466) ;(0.631, 0.741, 1.617); (0.7150318295108555, 0.6983628466338825, 0.016899892794901727, -0.027077866446615972);20;2
199;vehicle.car; (-2.811023927440992, 0.7224819275549851, 28.29046420348599) ;(2.276, 5.223, 2.129); (0.4975675066567837, 0.47886101695102185, -0.5086141940407207, 0.5142278720414654);17;4
199;vehicle.truck; (16.393767135969927, -0.7386707169721258, 50.3842917934907) ;(3.1, 7.754, 3.312); (0.01879056812330976, 0.008806430784035757, -0.6985117885275127, 0.7152975902479648);15;4
199;human.pedestrian.adult; (-11.683216737099785, 1.352731014963924, 32.143612025288924) ;(0.565, 0.675, 1.766); (0.7118944265332441, 0.6959014944630644, 0.06097033655091849, -0.072180700577409);21;2
199;human.pedestrian.adult; (-10.970500015944161, 1.3723455935016486, 32.677269821219326) ;(0.518, 0.672, 1.835); (0.713302377820049, 0.697068171564762, 0.04574096770312591, -0.056598991697785705);23;2
199;vehicle.car; (-12.587155877269826, 1.5698040989094653, 43.6826667238036) ;(2.075, 5.198, 2.0); (0.7149123564881162, 0.698286077088818, 0.01981985062931041, -0.0300674343027566);25;3
199;vehicle.car; (-17.96652470955394, 1.7605267856560105, 38.96889997278212) ;(2.057, 5.102, 1.785); (0.6864426496697099, 0.6727865773908248, 0.1880279054231002, -0.20199063537542972);24;4
199;vehicle.car; (0.43840357802771507, 0.802813490363699, 15.166448046195082) ;(2.021, 4.977, 1.697); (0.5172770665796202, 0.498365547322731, -0.48951818472532105, 0.4943967682496774);18;4
200;human.pedestrian.adult; (-10.449023340539132, 1.3969119228475315, 31.25849625762179) ;(0.631, 0.741, 1.617); (0.7154251970303396, 0.6982029016731968, 0.013151425835855546, -0.022506344610181417);20;2
200;vehicle.car; (-2.821447720666753, 0.7403468495789312, 28.042952975079295) ;(2.276, 5.223, 2.129); (0.49765128004875564, 0.4791473578486977, -0.5080138397455326, 0.5144734702192598);17;4
200;vehicle.truck; (16.372761518103086, -0.6837795347237899, 50.14576266856076) ;(3.1, 7.754, 3.312); (0.018270279911156095, 0.009017489581860216, -0.6982685277083801, 0.7155459069588621);15;4
200;human.pedestrian.adult; (-11.547861642113533, 1.3573558021385834, 31.86590576637275) ;(0.565, 0.675, 1.766); (0.7121181540331718, 0.6955895532281203, 0.0617691293956108, -0.07230133325188659);21;2
200;human.pedestrian.adult; (-10.860362993993126, 1.3671233182838407, 32.404713408360635) ;(0.518, 0.672, 1.835); (0.713577866886939, 0.6968140875963049, 0.045938864088230225, -0.056092566198189864);23;2
200;vehicle.car; (-11.912446431230839, 1.5417421527637247, 43.400298082233896) ;(2.075, 5.198, 2.0); (0.7151688465137165, 0.6980395184243959, 0.020027047316693802, -0.02955112637197843);25;3
200;vehicle.car; (-17.751544059438597, 1.7584943114394869, 38.54166315942387) ;(2.057, 5.102, 1.785); (0.6848517493836552, 0.670661657807935, 0.19461036111343144, -0.20812935751536796);24;4
200;vehicle.car; (0.4265047811623453, 0.8149454952224123, 14.922322157130042) ;(2.021, 4.977, 1.697); (0.5169258241780001, 0.49818882533161274, -0.4893548265022994, 0.4951034643299397);18;4
201;human.pedestrian.adult; (-10.373449285999861, 1.4036725699353327, 31.135084779764977) ;(0.631, 0.741, 1.617); (0.7155637610128891, 0.6981564331055452, 0.01101888783498356, -0.02060783708473446);20;2
201;vehicle.car; (-2.8222124664764556, 0.7486560333528964, 27.920741939504836) ;(2.276, 5.223, 2.129); (0.4979483514342221, 0.4791267573060286, -0.5079186661358169, 0.5142991525641106);17;4
201;vehicle.truck; (16.369172677101584, -0.6769648160080651, 50.02459360931219) ;(3.1, 7.754, 3.312); (0.018398983168190552, 0.008863811409152267, -0.6981871194909575, 0.7156239630159114);15;4
201;human.pedestrian.adult; (-11.474502119536131, 1.3667132114803089, 31.730195772635266) ;(0.565, 0.675, 1.766); (0.7121546134681633, 0.6954930688952732, 0.06191293963633321, -0.0727460345326999);21;2
201;human.pedestrian.adult; (-10.79950899305037, 1.3708612569174814, 32.27146056168354) ;(0.518, 0.672, 1.835); (0.7136490060872236, 0.6967409219435694, 0.045781095061198374, -0.056225217962581675);23;2
201;vehicle.car; (-11.567249590179825, 1.5340514709289155, 43.26247973492388) ;(2.075, 5.198, 2.0); (0.7152448634028246, 0.6979605436097813, 0.019872104561821757, -0.029681044457646744);25;3
201;vehicle.car; (-17.63682100219707, 1.7694910129583254, 38.332314497056565) ;(2.057, 5.102, 1.785); (0.6838860953110898, 0.6696839829381418, 0.19765420302104406, -0.21155610996700824);24;4
201;vehicle.car; (0.42282173006123347, 0.8187811904582961, 14.801255341304048) ;(2.021, 4.977, 1.697); (0.5169936789035529, 0.4979448034889358, -0.4894842118538071, 0.49515019438347396);18;4
202;human.pedestrian.adult; (-10.204345028880283, 1.3944070260307897, 30.883371018462046) ;(0.631, 0.741, 1.617); (0.7156979774116453, 0.6981735079369797, 0.0072739460660727895, -0.016650755312603516);20;2
202;vehicle.car; (-2.8068356392815494, 0.7508936664136874, 27.667314527538124) ;(2.276, 5.223, 2.129); (0.4983393396978755, 0.47955437333929796, -0.5074709454614651, 0.5139637584821383);17;4
202;vehicle.truck; (16.391728697176912, -0.6680456318520348, 49.762732739284736) ;(3.1, 7.754, 3.312); (0.018497832228638045, 0.009075825615164956, -0.6981524094822013, 0.7156526201492184);15;4
202;human.pedestrian.adult; (-11.309491430218735, 1.361365696811149, 31.454443085247824) ;(0.565, 0.675, 1.766); (0.7121118884428512, 0.6953879149229532, 0.06272802607692907, -0.07346768583504343);21;2
202;human.pedestrian.adult; (-10.659232864875428, 1.3547128840580571, 32.000286633769925) ;(0.518, 0.672, 1.835); (0.7136723946134538, 0.6966950463103854, 0.045990976538558714, -0.05632544443055043);23;2
202;vehicle.car; (-10.852741688170982, 1.4899698840278022, 42.98241368183875) ;(2.075, 5.198, 2.0); (0.71527195826727, 0.6979224947609579, 0.020083545081500953, -0.029780333109371948);25;3
202;vehicle.car; (-17.38609232266987, 1.7590011860837567, 37.91260657797938) ;(2.057, 5.102, 1.785); (0.6818255137479994, 0.6676648545969208, 0.20426159553981907, -0.21820818345304308);24;4
202;vehicle.car; (0.42547903410261984, 0.8201687236098473, 14.548462702873966) ;(2.021, 4.977, 1.697); (0.5169270457894103, 0.4979157345871359, -0.4894681590532247, 0.4952648502115137);18;4
203;human.pedestrian.adult; (-10.06534752032437, 1.3890147030791131, 30.636986241844006) ;(0.631, 0.741, 1.617); (0.7158278284387727, 0.6981587821118501, 0.0031431601200992976, -0.012448113800442528);20;2
203;vehicle.car; (-2.818812563745374, 0.7554349066046189, 27.42586229059733) ;(2.276, 5.223, 2.129); (0.4985634044667163, 0.4796918037876688, -0.5072783633020189, 0.5138082981337643);17;4
203;vehicle.truck; (16.366893582256075, -0.659343066278859, 49.53008638738146) ;(3.1, 7.754, 3.312); (0.018351966416594034, 0.00890159180422273, -0.6981091076320329, 0.715700803990887);15;4
203;human.pedestrian.adult; (-11.175104594886257, 1.3601217409105455, 31.18303134494112) ;(0.565, 0.675, 1.766); (0.712106942223836, 0.6953033359246668, 0.06315722878240065, -0.07394686160464198);21;2
203;human.pedestrian.adult; (-10.550068968277094, 1.3425706564006752, 31.734037687055366) ;(0.518, 0.672, 1.835); (0.7137282263856806, 0.6966610209451869, 0.04581469623442197, -0.05618233142998369);23;2
203;vehicle.car; (-10.179141206006687, 1.4505427506271011, 42.707102466336046) ;(2.075, 5.198, 2.0); (0.7153224362098425, 0.697881945708298, 0.01990865012607962, -0.029635245222093654);25;3
203;vehicle.car; (-17.17168662659627, 1.7540562312115249, 37.49178453681202) ;(2.057, 5.102, 1.785); (0.6797897275516516, 0.6656841085493891, 0.2104762032160586, -0.22461157988805705);24;4
203;vehicle.car; (0.4125307612175723, 0.8226024790654514, 14.310536116594859) ;(2.021, 4.977, 1.697); (0.5167002721426043, 0.4976062638163606, -0.48971784805759844, 0.495565600372258);18;4
204;human.pedestrian.adult; (-9.939513634546763, 1.387758739253041, 30.51623746184965) ;(0.631, 0.741, 1.617); (0.7159336854009197, 0.6981110048611379, -0.0002915790839920218, -0.008938567092506122);20;2
204;vehicle.car; (-2.8215961820505813, 0.762590683964955, 27.307961126790797) ;(2.276, 5.223, 2.129); (0.49880421247286355, 0.47984693545557405, -0.5070561888592665, 0.5136490022308394);17;4
204;vehicle.truck; (16.35711638198232, -0.6473979348339355, 49.4163321993294) ;(3.1, 7.754, 3.312); (0.01828409911442802, 0.008822069890714157, -0.6980553210236515, 0.7157559860685652);15;4
204;human.pedestrian.adult; (-11.053071003643248, 1.3623841062252142, 31.041247093884735) ;(0.565, 0.675, 1.766); (0.7121123983814279, 0.6952090585929736, 0.06358793106291144, -0.07441016022601349);21;2
204;human.pedestrian.adult; (-10.449336114354944, 1.3356246593344026, 31.596511999545143) ;(0.518, 0.672, 1.835); (0.7137869209685839, 0.6966115158373205, 0.04573244066765364, -0.056117477915522296);23;2
204;vehicle.car; (-9.597701870758982, 1.420906666495831, 42.56214431575892) ;(2.075, 5.198, 2.0); (0.7153786815952914, 0.6978294197321655, 0.019828289963059853, -0.029568256499043433);25;3
204;vehicle.car; (-16.980591557515073, 1.7533136380629912, 37.22435174968373) ;(2.057, 5.102, 1.785); (0.6780128526654794, 0.66392210551045, 0.2157927198520862, -0.23008587851893358);24;4
204;vehicle.car; (0.406611174314313, 0.8274612769604496, 14.195051530882) ;(2.021, 4.977, 1.697); (0.5165575731452368, 0.4973801917800229, -0.4898693753966026, 0.4957915020446739);18;4
205;human.pedestrian.adult; (-9.844067297352813, 1.387235490007603, 30.289051809632035) ;(0.631, 0.741, 1.617); (0.7160500774269027, 0.6979919746024111, -0.0003100494639954876, -0.008910324173865225);20;2
205;vehicle.car; (-2.8237642885175602, 0.7707518792061402, 27.082446361657567) ;(2.276, 5.223, 2.129); (0.49905856808004573, 0.47994393072511576, -0.5068004697118662, 0.5135636794846877);17;4
205;vehicle.truck; (16.351540554134022, -0.6304793396669255, 49.19248462931742) ;(3.1, 7.754, 3.312); (0.018257378064585827, 0.008802047181322381, -0.6979365420333433, 0.7158727368786741);15;4
205;human.pedestrian.adult; (-10.958956262838829, 1.3672370132956946, 30.79815344680309) ;(0.565, 0.675, 1.766); (0.712188446980071, 0.6950559448905858, 0.06395409457022855, -0.07479788264430376);21;2
205;human.pedestrian.adult; (-10.371369217478337, 1.3336564118576664, 31.35662077569464) ;(0.518, 0.672, 1.835); (0.7139049217198389, 0.6964939621948332, 0.04570616332821481, -0.05609696965208988);23;2
205;vehicle.car; (-9.116924744137563, 1.4161725640793792, 42.30465062978173) ;(2.075, 5.198, 2.0); (0.7154958392417115, 0.6977109712387957, 0.01980639677123036, -0.02954337976189708);25;2
205;vehicle.car; (-16.844173084370077, 1.7567581658361051, 36.87070289066985) ;(2.057, 5.102, 1.785); (0.6766790123379519, 0.6624515056570031, 0.2198883702991421, -0.2343344223994643);24;4
205;vehicle.car; (0.4008682590774583, 0.831008198553496, 13.971158535961095) ;(2.021, 4.977, 1.697); (0.5165181194583545, 0.49718105456399175, -0.48990192051336157, 0.49600014065639314);18;4
206;human.pedestrian.adult; (-9.675708431168632, 1.3647202165528638, 30.087138583376575) ;(0.631, 0.741, 1.617); (0.7159953507332408, 0.698047836554038, 6.007628428894574e-06, -0.008937313607548847);20;2
206;vehicle.car; (-2.806831101245988, 0.7662980408842514, 26.87862299586739) ;(2.276, 5.223, 2.129); (0.4993392498465426, 0.4805064869985383, -0.5063440511215551, 0.5132148978827761);17;4
206;vehicle.truck; (16.37674642993385, -0.6291728569722822, 48.97901658520034) ;(3.1, 7.754, 3.312); (0.01828365075820637, 0.009118806601158214, -0.6979882731966458, 0.715817662509866);15;4
206;human.pedestrian.adult; (-10.792347544919776, 1.3522031880450878, 30.57247313236746) ;(0.565, 0.675, 1.766); (0.712065886396868, 0.6950261012252082, 0.06488066560656763, -0.07544131014224992);21;2
206;human.pedestrian.adult; (-10.22918897012957, 1.3079924695182943, 31.13549862164806) ;(0.518, 0.672, 1.835); (0.7138485347872763, 0.6965288663682947, 0.04602521558410155, -0.056120292481375844);23;2
206;vehicle.car; (-8.35033154784756, 1.379619705090308, 42.05557639162901) ;(2.075, 5.198, 2.0); (0.7154403574382091, 0.6977577011350468, 0.020123932533165634, -0.029568780746323353);25;2
206;vehicle.car; (-16.60930876307586, 1.733259688565966, 36.47908790620602) ;(2.057, 5.102, 1.785); (0.6743372732643595, 0.660259915833451, 0.2265560100669782, -0.24082869374832538);24;4
206;vehicle.car; (0.40459801746537216, 0.8295131009639225, 13.767977150914597) ;(2.021, 4.977, 1.697); (0.5163406078447447, 0.49728712469342207, -0.48987375697011315, 0.49610643468580007);18;4
207;human.pedestrian.adult; (-9.602715605281846, 1.349394963347263, 29.985869011614177) ;(0.631, 0.741, 1.617); (0.7159374806137688, 0.6981091191717228, 9.806156436015234e-05, -0.008784757573257307);20;2
207;vehicle.car; (-2.8084218821541675, 0.7612301772699789, 26.778623938970853) ;(2.276, 5.223, 2.129); (0.4993380799370372, 0.4807627483484593, -0.5061852740718809, 0.5131326631954007);17;4
207;vehicle.truck; (16.37226728132962, -0.6305471488606498, 48.88034160872174) ;(3.1, 7.754, 3.312); (0.018130352247564596, 0.009211652718306818, -0.6980483488562854, 0.7157617888938963);15;4
207;human.pedestrian.adult; (-10.72039436682298, 1.3404166155934978, 30.458955523470905) ;(0.565, 0.675, 1.766); (0.7119895193008458, 0.6950501374610267, 0.06528137791282379, -0.0755947916126628);21;2
207;human.pedestrian.adult; (-10.169622713705373, 1.2909123523075676, 31.024443460785307) ;(0.518, 0.672, 1.835); (0.713800847909632, 0.6965839469574149, 0.046121109353726486, -0.05596425320418247);23;2
207;vehicle.car; (-7.982140649579099, 1.3566303699574973, 41.93103734070881) ;(2.075, 5.198, 2.0); (0.7153869080635804, 0.6978163052772037, 0.020217714412400112, -0.02941462024983249);25;2
207;vehicle.car; (-16.505245145110447, 1.715922471671646, 36.28072048754683) ;(2.057, 5.102, 1.785); (0.6731688566073082, 0.6591922018949261, 0.22983035667141086, -0.24390026364729625);24;4
207;vehicle.car; (0.4006816305747866, 0.8275564724856687, 13.669357070901924) ;(2.021, 4.977, 1.697); (0.5161135665369163, 0.49731763360809533, -0.4899301207205301, 0.4962564201597349);18;4
208;human.pedestrian.adult; (-9.458886027160013, 1.3328446440392898, 29.77759275379179) ;(0.631, 0.741, 1.617); (0.7159138838307217, 0.6981349725728825, 4.760330173214644e-05, -0.00865267259277358);20;2
208;vehicle.car; (-2.8138085760734777, 0.7603572184769976, 26.573630708654708) ;(2.276, 5.223, 2.129); (0.4995246147961861, 0.4810384749423824, -0.505958919103637, 0.5129158966315118);17;4
208;vehicle.truck; (16.358256257880914, -0.6290421197558221, 48.68014936530578) ;(3.1, 7.754, 3.312); (0.017997970474116665, 0.009161536263724679, -0.6980748587713943, 0.7157399184504094);15;4
208;human.pedestrian.adult; (-10.578688298902719, 1.3317180152230719, 30.226083258069295) ;(0.565, 0.675, 1.766); (0.7119122172851184, 0.695023382019426, 0.06584026611195049, -0.07608253863254189);21;2
208;human.pedestrian.adult; (-10.052767946916681, 1.2714514765014138, 30.796549555034172) ;(0.518, 0.672, 1.835); (0.7137860102417274, 0.6966130706067076, 0.046072465261887574, -0.05583089993706569);23;2
208;vehicle.car; (-7.248994938352556, 1.327348465505366, 41.67656759728778) ;(2.075, 5.198, 2.0); (0.7153671278072604, 0.6978436021598851, 0.02016802221165548, -0.029281910070496298);25;2
208;vehicle.car; (-16.29958093269234, 1.7010908746206548, 35.87753123649089) ;(2.057, 5.102, 1.785); (0.6708184101694705, 0.65699643191425, 0.2361104204548329, -0.25022033966544377);24;4
208;vehicle.car; (0.3918938545624727, 0.8275056255624472, 13.46739970535386) ;(2.021, 4.977, 1.697); (0.5158464776228329, 0.4971450769725735, -0.49014203516669297, 0.49649770324615017);18;4
209;human.pedestrian.adult; (-9.309905752963914, 1.3192504010920543, 29.576359715377983) ;(0.631, 0.741, 1.617); (0.7159350560603981, 0.698114863415849, 9.10030953018004e-05, -0.008522012679082314);20;2
209;vehicle.car; (-2.8144162239859396, 0.762841947946295, 26.37478543519449) ;(2.276, 5.223, 2.129); (0.4997429626763306, 0.4813504023731239, -0.5056344143142598, 0.512730533956962);17;4
209;vehicle.truck; (16.35223480750117, -0.6188921040921689, 48.48364913972407) ;(3.1, 7.754, 3.312); (0.017867598091693304, 0.009204669840081614, -0.6980541847570487, 0.7157627946007961);15;4
209;human.pedestrian.adult; (-10.431763553875962, 1.3258865127593098, 30.000407277518562) ;(0.565, 0.675, 1.766); (0.711879036866546, 0.6949414994728595, 0.0664882178593062, -0.07657588436490176);21;2
209;human.pedestrian.adult; (-9.930606346389345, 1.2549891081455182, 30.57577796255486) ;(0.518, 0.672, 1.835); (0.7138157502450344, 0.6965901440389696, 0.04611444493280381, -0.05570192006050134);23;2
209;vehicle.car; (-6.509043841901692, 1.3030341818892361, 41.429061330140776) ;(2.075, 5.198, 2.0); (0.7153920568962413, 0.6978222505622138, 0.02021082442603017, -0.02915191462104577);25;2
209;vehicle.car; (-16.087904830268076, 1.6891256607877678, 35.482300594509006) ;(2.057, 5.102, 1.785); (0.6684501473288973, 0.6546651460420956, 0.24244157515033313, -0.25653465600632464);24;4
209;vehicle.car; (0.3860777621117785, 0.8295658986920953, 13.271140077828296) ;(2.021, 4.977, 1.697); (0.5156121565530373, 0.49700563925249824, -0.4902547963609418, 0.496769295761155);18;4
210;human.pedestrian.adult; (-9.182327926877402, 1.308288476125363, 29.47055110488986) ;(0.631, 0.741, 1.617); (0.7159340780236526, 0.6981169148363213, 0.00010938148562900096, -0.008435471506096692);20;2
210;vehicle.car; (-2.8135830995258213, 0.7652245576885414, 26.270895669601167) ;(2.276, 5.223, 2.129); (0.49993225619241066, 0.48161425604883645, -0.5053859387788887, 0.5125431693754913);17;4
210;vehicle.truck; (16.348553366591705, -0.6123597592956971, 48.38153578931478) ;(3.1, 7.754, 3.312); (0.017781051525442293, 0.009223073444935892, -0.6980559960784825, 0.715762946415751);15;4
210;human.pedestrian.adult; (-10.305921362753471, 1.3215421568388526, 29.873905949665566) ;(0.565, 0.675, 1.766); (0.7118295554318903, 0.694892439293096, 0.06702041896455108, -0.07701587673165311);21;2
210;human.pedestrian.adult; (-9.825733082840308, 1.241572521962651, 30.453418739284434) ;(0.518, 0.672, 1.835); (0.7138204796145441, 0.6965909793902899, 0.04613291858282598, -0.05561550267659249);23;2
210;vehicle.car; (-5.880889988637036, 1.2823883606465094, 41.28415227997458) ;(2.075, 5.198, 2.0); (0.7153935734057689, 0.6978237714603672, 0.02022925430464545, -0.029065381209137542);25;2
210;vehicle.car; (-15.907132871633781, 1.6796506212616538, 35.212278076119055) ;(2.057, 5.102, 1.785); (0.6663718055959801, 0.652667468770771, 0.2477749259978653, -0.26188046502528806);24;4
210;vehicle.car; (0.3824115274032025, 0.8320932740687783, 13.16942003059738) ;(2.021, 4.977, 1.697); (0.5154171042239355, 0.4968882048085164, -0.4903767436033878, 0.49696878164379754);18;4
211;human.pedestrian.adult; (-9.071375004460666, 1.300934353731236, 29.268661421230718) ;(0.631, 0.741, 1.617); (0.71595966166236, 0.698089880425774, 8.132663709581323e-05, -0.00850147666152129);20;3
211;vehicle.car; (-2.811953758485239, 0.7673837589332089, 26.069856220016312) ;(2.276, 5.223, 2.129); (0.5002139714178198, 0.4817885665444564, -0.5051824075657538, 0.512305080036808);17;4
211;vehicle.truck; (16.349223450066482, -0.6097671054566574, 48.1796396490988) ;(3.1, 7.754, 3.312); (0.017847385042686237, 0.00919466806122582, -0.6980293302191085, 0.7157876661973477);15;4
211;human.pedestrian.adult; (-10.196302621765398, 1.3203209420099244, 29.654327148855632) ;(0.565, 0.675, 1.766); (0.7117997488674168, 0.6948256663714503, 0.06742982365662464, -0.07753470026633125);21;2
211;human.pedestrian.adult; (-9.734315370283475, 1.2323633576801103, 30.237463719212627) ;(0.518, 0.672, 1.835); (0.7138416561677667, 0.696565853324647, 0.04610314250677211, -0.05568305085721753);23;2
211;vehicle.car; (-5.3501395556613955, 1.2451967374455417, 41.049650791291256) ;(2.075, 5.198, 2.0); (0.7154172441308548, 0.6977975568279717, 0.02020043197080129, -0.02913209627404828);25;1
211;vehicle.car; (-15.763994936380238, 1.6757124055758512, 34.85596895492006) ;(2.057, 5.102, 1.785); (0.6645318470316655, 0.6509109947850105, 0.2522783475347845, -0.26658570200554765);24;4
211;vehicle.car; (0.37866274039965503, 0.8326500360641862, 12.969784456292487) ;(2.021, 4.977, 1.697); (0.5153672598678388, 0.4967363454843809, -0.49049209049862896, 0.4970584469551069);18;4
212;human.pedestrian.adult; (-8.903544578193747, 1.2945756682055884, 29.068385058245163) ;(0.631, 0.741, 1.617); (0.716033838719711, 0.6980135689027476, 1.932227702344802e-05, -0.008520508354194878);20;3
212;vehicle.car; (-2.8110057143600375, 0.7758878876425062, 25.871812634807164) ;(2.276, 5.223, 2.129); (0.5006099332427639, 0.48201739817616446, -0.5048585649478299, 0.512022218261058);17;4
212;vehicle.truck; (16.345706918553468, -0.5966529344459078, 47.98312593025263) ;(3.1, 7.754, 3.312); (0.017867383472187637, 0.009131672761497955, -0.6979538346468757, 0.715861588480732);15;4
212;human.pedestrian.adult; (-10.030568707297299, 1.3232804445976276, 29.42680329735624) ;(0.565, 0.675, 1.766); (0.7117962234640672, 0.6946900681664143, 0.06803419681780537, -0.07825083716223541);21;2
212;human.pedestrian.adult; (-9.596526622056126, 1.2232009803005195, 30.01556552426602) ;(0.518, 0.672, 1.835); (0.713914417180285, 0.696493795488689, 0.04603624215182828, -0.05570693131409293);23;2
212;vehicle.car; (-4.541221449055678, 1.1944902572352927, 40.799991677670285) ;(2.075, 5.198, 2.0); (0.7154908418772492, 0.6977230639864325, 0.020136254048008617, -0.0291532578639922);25;1
212;vehicle.car; (-15.54770587858581, 1.674445438022003, 34.41827601137168) ;(2.057, 5.102, 1.785); (0.66171328416139, 0.6481361088220335, 0.25911875112915783, -0.2737016383192592);24;4
212;vehicle.car; (0.3732198229218647, 0.8376956388848001, 12.774334953113014) ;(2.021, 4.977, 1.697); (0.5152581496566727, 0.496465553665271, -0.4906576166427433, 0.49727869094370103);18;4
213;human.pedestrian.adult; (-8.81975226252007, 1.281272814593992, 28.96503310628874) ;(0.631, 0.741, 1.617); (0.7159833250138233, 0.6980664077934031, 7.115852459077532e-05, -0.008435849040169585);20;3
213;vehicle.car; (-2.810480388256323, 0.7723389550242855, 25.76952379921106) ;(2.276, 5.223, 2.129); (0.5006792468209076, 0.4822544873085999, -0.5047051854536871, 0.5118823859537728);17;4
213;vehicle.truck; (16.34402350599507, -0.5987434148908484, 47.881528633336465) ;(3.1, 7.754, 3.312); (0.017782071931630228, 0.009184194387222622, -0.6980059923285609, 0.715812184280693);15;4
213;human.pedestrian.adult; (-9.947835846464976, 1.3142640018962066, 29.30981823121268) ;(0.565, 0.675, 1.766); (0.7117162315856116, 0.6947045200161568, 0.06842765977470405, -0.07850662993948182);21;2
213;human.pedestrian.adult; (-9.527749698631698, 1.2080811927492145, 29.90137303580441) ;(0.518, 0.672, 1.835); (0.7138695945807697, 0.6965431020949115, 0.04609144906724971, -0.055619126026630106);23;2
213;vehicle.car; (-4.13702454910616, 1.1571437577781942, 40.672020994656705) ;(2.075, 5.198, 2.0); (0.715442789058585, 0.6977743869936557, 0.02018959159441941, -0.029067177897959484);25;1
213;vehicle.car; (-15.439843144736281, 1.660668982673618, 34.196218874820346) ;(2.057, 5.102, 1.785); (0.6602296617793626, 0.6467748497327428, 0.26263855106649736, -0.2771282716605925);24;4
213;vehicle.car; (0.370722269566416, 0.836537214915624, 12.673404684203431) ;(2.021, 4.977, 1.697); (0.51507505276509, 0.49645308645271863, -0.49074540008510603, 0.4973941849940732);18;4
214;human.pedestrian.adult; (-8.658831403022715, 1.2469068597511144, 28.769070420027926) ;(0.631, 0.741, 1.617); (0.7157810761510917, 0.6982764258964831, 7.710984868103399e-05, -0.008214506393556975);20;3
214;vehicle.car; (-2.815451174191349, 0.7579346507511157, 25.576783169494703) ;(2.276, 5.223, 2.129); (0.5007101976951563, 0.48273002688195493, -0.50454107271385, 0.511565562773123);17;4
214;vehicle.truck; (16.32980823131038, -0.6178467736167631, 47.693877320934796) ;(3.1, 7.754, 3.312); (0.01755810785037587, 0.009192886925807442, -0.6982159148420097, 0.715612842212896);15;4
214;human.pedestrian.adult; (-9.789100706174544, 1.2884618614960375, 29.086362805715535) ;(0.565, 0.675, 1.766); (0.7114604248959098, 0.6948462613550936, 0.06912775122586096, -0.07895625939870882);21;2
214;human.pedestrian.adult; (-9.397055608370216, 1.1698561420698197, 29.68354336852051) ;(0.518, 0.672, 1.835); (0.7136823778483847, 0.696752270967716, 0.046111233013507724, -0.05538493152455792);23;2
214;vehicle.car; (-3.3377694825106663, 1.0713734084724913, 40.427976444981674) ;(2.075, 5.198, 2.0); (0.7152470033629885, 0.6979841463384902, 0.020201593224906778, -0.028840098328016428);25;1
214;vehicle.car; (-15.231795898829063, 1.6244633172847402, 33.76155404201402) ;(2.057, 5.102, 1.785); (0.6571359797813174, 0.6441290159610913, 0.2696067204386632, -0.2838702717231104);24;4
214;vehicle.car; (0.3625137353830451, 0.8304923333181166, 12.48408231358396) ;(2.021, 4.977, 1.697); (0.5146002401937217, 0.49643354697582126, -0.4910638515974277, 0.4975908157149492);18;4
215;human.pedestrian.adult; (-8.4257136294356, 1.218294853799164, 28.59450122273042) ;(0.631, 0.741, 1.617); (0.7156254442651631, 0.6984352046517635, 4.633900092393395e-05, -0.008275643541991451);20;3
215;vehicle.car; (-2.807675295226622, 0.7517818001801999, 25.404068047413574) ;(2.276, 5.223, 2.129); (0.5010921334874846, 0.48325702005685733, -0.5042562739421494, 0.5109744969298442);17;4
215;vehicle.truck; (16.334262418977694, -0.6336255466531184, 47.51990047644201) ;(3.1, 7.754, 3.312); (0.017617208062608525, 0.009164191507963826, -0.6983750817707196, 0.7154564254626727);15;4
215;human.pedestrian.adult; (-9.558755877741238, 1.2721806135666285, 28.875237021033485) ;(0.565, 0.675, 1.766); (0.711195667218095, 0.6949163980519577, 0.07002097516278055, -0.07993113089375564);21;2
215;human.pedestrian.adult; (-9.204309188712626, 1.1367956353747424, 29.4798389167603) ;(0.518, 0.672, 1.835); (0.7135230540301043, 0.6969127328929348, 0.04609099669083849, -0.05543567554652007);23;2
215;vehicle.car; (-2.2389978555750485, 0.9746690930923603, 40.18642618893791) ;(2.075, 5.198, 2.0); (0.7150896741358814, 0.6981437459627737, 0.020175411205721028, -0.028896724727639433);25;1
215;vehicle.car; (-14.932611544707989, 1.5991461646575622, 33.26804589452305) ;(2.057, 5.102, 1.785); (0.6528207026235593, 0.6403450642411591, 0.2788726159848609, -0.293280399927831);24;4
215;vehicle.car; (0.360090668568547, 0.829323153649618, 12.314527179334112) ;(2.021, 4.977, 1.697); (0.5142961747211676, 0.4962913103626016, -0.49143328387770574, 0.49768233585583527);18;4
216;human.pedestrian.adult; (-8.24477017703847, 1.2069335659054143, 28.354479773344508) ;(0.631, 0.741, 1.617); (0.7156552899437547, 0.6984033683611847, 6.030194606232442e-05, -0.008380775676908592);20;3
